epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,lr
470,5.144670,9.99576804e-01,7.21974275e-01,9.98315020e-01,9.98847044e-01,1.68403338e+04,2.63292635e+02,1.54768210e+04,2.49891446e+02,6.25000000e-05
471,5.113785,9.99674057e-01,7.22048014e-01,9.98063823e-01,9.98588381e-01,1.67941375e+04,2.62568995e+02,1.54717640e+04,2.49955738e+02,6.25000000e-05
472,5.286998,9.99603647e-01,7.21996836e-01,9.98015844e-01,9.98549659e-01,1.67532293e+04,2.61980290e+02,1.54709830e+04,2.49950978e+02,6.25000000e-05
473,5.237906,9.99502166e-01,7.21918430e-01,9.98053100e-01,9.98583617e-01,1.67740450e+04,2.63160585e+02,1.54745939e+04,2.49690498e+02,6.25000000e-05
474,5.385259,9.99290996e-01,7.21760945e-01,9.97114095e-01,9.97587824e-01,1.67419689e+04,2.62267980e+02,1.54388849e+04,2.50007822e+02,6.25000000e-05
475,5.522630,9.98050428e-01,7.20814738e-01,9.96639470e-01,9.97093868e-01,1.67306775e+04,2.63221741e+02,1.54120795e+04,2.50331930e+02,6.25000000e-05
476,5.270817,9.98210791e-01,7.20937790e-01,9.97548204e-01,9.98057659e-01,1.66719414e+04,2.63811475e+02,1.54416030e+04,2.51139881e+02,6.25000000e-05
477,5.136943,9.98845034e-01,7.21424628e-01,9.98161614e-01,9.98697331e-01,1.68745953e+04,2.65900801e+02,1.54563903e+04,2.50985648e+02,6.25000000e-05
478,5.603144,9.98900509e-01,7.21466967e-01,9.98067235e-01,9.98597555e-01,1.68032824e+04,2.65081614e+02,1.54546396e+04,2.51026626e+02,6.25000000e-05
479,5.347320,9.98858986e-01,7.21433565e-01,9.97956127e-01,9.98482108e-01,1.67070611e+04,2.63600930e+02,1.54471020e+04,2.51130514e+02,6.25000000e-05
480,5.102206,9.98860867e-01,7.21435884e-01,9.98044711e-01,9.98576546e-01,1.67001627e+04,2.63065104e+02,1.54537148e+04,2.50964309e+02,6.25000000e-05
481,5.005552,9.98842531e-01,7.21421959e-01,9.98009484e-01,9.98541260e-01,1.67047050e+04,2.63165222e+02,1.54526310e+04,2.50972672e+02,6.25000000e-05
482,4.853631,9.98855249e-01,7.21431647e-01,9.98138653e-01,9.98668697e-01,1.68376174e+04,2.65354555e+02,1.54581551e+04,2.50812050e+02,6.25000000e-05
483,4.938044,9.98863351e-01,7.21436809e-01,9.97911162e-01,9.98442323e-01,1.67268975e+04,2.62945898e+02,1.54521802e+04,2.50835346e+02,6.25000000e-05
484,4.996685,9.98848852e-01,7.21426187e-01,9.98095062e-01,9.98629754e-01,1.70083894e+04,2.69934235e+02,1.54581484e+04,2.50698683e+02,6.25000000e-05
485,5.023276,9.98841632e-01,7.21420919e-01,9.98197885e-01,9.98749030e-01,1.68338534e+04,2.65893856e+02,1.54625670e+04,2.50782618e+02,6.25000000e-05
486,4.959663,9.99069811e-01,7.21598157e-01,9.98413724e-01,9.98961589e-01,1.66550875e+04,2.63061870e+02,1.54686966e+04,2.51087011e+02,6.25000000e-05
487,4.854620,9.99144195e-01,7.21652761e-01,9.98400130e-01,9.98944719e-01,1.66987244e+04,2.62838889e+02,1.54694849e+04,2.51077559e+02,6.25000000e-05
488,5.118831,9.99163170e-01,7.21667211e-01,9.98348083e-01,9.98896074e-01,1.68688217e+04,2.65694576e+02,1.54702150e+04,2.51016253e+02,6.25000000e-05
489,5.162560,9.99178972e-01,7.21678207e-01,9.98463159e-01,9.99011750e-01,1.68172090e+04,2.64701382e+02,1.54712203e+04,2.51074376e+02,6.25000000e-05
490,5.273403,9.99239814e-01,7.21722771e-01,9.98593885e-01,9.99146862e-01,1.68458382e+04,2.65734659e+02,1.54819487e+04,2.50942378e+02,6.25000000e-05
491,5.308337,9.99189889e-01,7.21685661e-01,9.98691587e-01,9.99250150e-01,1.67238948e+04,2.63751129e+02,1.54857501e+04,2.50886698e+02,6.25000000e-05
492,5.274248,9.99216232e-01,7.21704999e-01,9.98551188e-01,9.99102340e-01,1.67492021e+04,2.64096861e+02,1.54817758e+04,2.50917343e+02,6.25000000e-05
493,5.222252,9.99215733e-01,7.21704442e-01,9.98412906e-01,9.98961697e-01,1.67119085e+04,2.63449945e+02,1.54725066e+04,2.51053134e+02,6.25000000e-05
494,5.257472,9.99224277e-01,7.21711603e-01,9.98580534e-01,9.99134793e-01,1.67835243e+04,2.64466331e+02,1.54769877e+04,2.50952031e+02,6.25000000e-05
495,5.121383,9.99202751e-01,7.21694597e-01,9.98565251e-01,9.99116707e-01,1.67566860e+04,2.63379294e+02,1.54745297e+04,2.50961534e+02,6.25000000e-05
496,5.148720,9.99260430e-01,7.21736848e-01,9.98690921e-01,9.99251146e-01,1.69262808e+04,2.66733813e+02,1.54785674e+04,2.50705349e+02,6.25000000e-05
497,5.065797,9.99209300e-01,7.21699778e-01,9.98627805e-01,9.99181595e-01,1.66735185e+04,2.62518431e+02,1.54766576e+04,2.50656865e+02,6.25000000e-05
498,5.118563,9.99220629e-01,7.21708877e-01,9.98527260e-01,9.99080436e-01,1.66899061e+04,2.62417342e+02,1.54781895e+04,2.50699661e+02,6.25000000e-05
499,5.139142,9.99213288e-01,7.21703290e-01,9.98452415e-01,9.98999691e-01,1.67996870e+04,2.64538683e+02,1.54760960e+04,2.50698163e+02,3.12500000e-05
