epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,lr
315,13.909979,5.57856658e-02,6.03287578e-02,6.04592126e-02,6.73413143e-02,7.08952942e-02,8.19431196e-04,9.32319000e-02,7.61248299e-04,1.25000000e-04
316,12.821798,5.52377598e-02,5.96269717e-02,6.00627479e-02,6.69349357e-02,6.94091747e-02,8.18788683e-04,9.19158775e-02,7.60957533e-04,1.25000000e-04
317,12.814014,5.55551628e-02,6.01002348e-02,6.13631299e-02,6.87972817e-02,7.03986203e-02,8.18553719e-04,9.67619661e-02,7.70107035e-04,1.25000000e-04
318,12.815674,5.62056396e-02,6.09300445e-02,6.04503848e-02,6.75026360e-02,7.23689980e-02,8.17890659e-04,9.32160355e-02,7.69293390e-04,1.25000000e-04
319,13.076745,5.52486508e-02,5.96727019e-02,5.99288579e-02,6.68268061e-02,6.95512440e-02,8.18815588e-04,9.18664524e-02,7.60653457e-04,1.25000000e-04
320,12.896149,5.52403813e-02,5.96619034e-02,6.02719013e-02,6.72182512e-02,6.94756889e-02,8.17373263e-04,9.20032531e-02,7.74658138e-04,1.25000000e-04
321,14.101761,5.54398732e-02,5.99505511e-02,6.02990088e-02,6.75820443e-02,7.01002129e-02,8.17453857e-04,9.31576587e-02,7.56183388e-04,1.25000000e-04
322,13.097157,5.57115964e-02,6.03203874e-02,5.99882416e-02,6.68946028e-02,7.09449753e-02,8.17103835e-04,9.19968540e-02,7.65319867e-04,1.25000000e-04
323,13.664668,5.56284791e-02,6.02123546e-02,6.05440615e-02,6.75826287e-02,7.07121497e-02,8.15801513e-04,9.30688739e-02,7.62717987e-04,1.25000000e-04
324,12.708075,5.54969448e-02,6.00351104e-02,6.00522526e-02,6.71715087e-02,7.03193460e-02,8.16032580e-04,9.30177713e-02,7.62683502e-04,1.25000000e-04
325,13.495381,5.49748569e-02,5.93536164e-02,6.02332774e-02,6.73447475e-02,6.87637347e-02,8.16302892e-04,9.30827281e-02,7.74274133e-04,1.25000000e-04
326,13.398470,5.52810411e-02,5.98121357e-02,6.03476657e-02,6.74441144e-02,6.97790847e-02,8.15432684e-04,9.34383377e-02,7.56795516e-04,1.25000000e-04
327,13.062420,5.53613848e-02,5.98811875e-02,6.04591722e-02,6.76514682e-02,6.99808700e-02,8.14568979e-04,9.33013145e-02,7.70711470e-04,1.25000000e-04
328,13.906626,5.51789560e-02,5.96558712e-02,6.00284674e-02,6.69255087e-02,6.94403465e-02,8.15364691e-04,9.17742066e-02,7.59318583e-04,1.25000000e-04
329,13.349851,5.57170244e-02,6.03895682e-02,6.17636006e-02,6.94553876e-02,7.11022114e-02,8.14750757e-04,9.81340714e-02,7.80211340e-04,1.25000000e-04
330,14.235705,5.55656411e-02,6.02000518e-02,5.97782698e-02,6.67155597e-02,7.07146703e-02,8.13985514e-04,9.15756183e-02,7.45593861e-04,1.25000000e-04
331,14.285144,5.50456856e-02,5.95216467e-02,5.97656388e-02,6.66970244e-02,6.92078029e-02,8.13269985e-04,9.08356450e-02,7.63285244e-04,1.25000000e-04
332,13.162300,5.51452280e-02,5.96705306e-02,5.99042231e-02,6.70012107e-02,6.95204746e-02,8.13226210e-04,9.20333128e-02,7.58737864e-04,1.25000000e-04
333,13.015241,5.49940110e-02,5.94773223e-02,6.10964233e-02,6.84163272e-02,6.90226471e-02,8.13651311e-04,9.54563472e-02,7.88402432e-04,1.25000000e-04
334,16.109180,5.51898760e-02,5.97477259e-02,6.04188799e-02,6.76069468e-02,6.96088434e-02,8.12640134e-04,9.34719803e-02,7.60570057e-04,1.25000000e-04
335,12.875837,5.52958057e-02,5.98870834e-02,5.98820428e-02,6.70221141e-02,6.99741397e-02,8.10655811e-04,9.22136996e-02,7.53395620e-04,1.25000000e-04
336,13.164682,5.49794926e-02,5.94718721e-02,5.95119158e-02,6.63955107e-02,6.89939997e-02,8.12761472e-04,9.04623976e-02,7.73003981e-04,1.25000000e-04
337,16.012021,5.51261912e-02,5.96656270e-02,6.05869296e-02,6.77614206e-02,6.94344135e-02,8.12382451e-04,9.40163389e-02,7.66221154e-04,1.25000000e-04
338,14.999185,5.49143100e-02,5.94152657e-02,5.98776325e-02,6.71011391e-02,6.89271794e-02,8.12024159e-04,9.18604381e-02,7.55974287e-04,1.25000000e-04
339,13.240314,5.47990876e-02,5.92805723e-02,5.95140381e-02,6.64665452e-02,6.85717150e-02,8.10522703e-04,9.06763576e-02,7.58829077e-04,1.25000000e-04
340,14.440802,5.47421079e-02,5.92266860e-02,5.96775079e-02,6.65147552e-02,6.84522798e-02,8.10757421e-04,9.04987840e-02,7.53617354e-04,1.25000000e-04
341,13.498512,5.54783444e-02,6.02317463e-02,5.97110612e-02,6.66482994e-02,7.06645076e-02,8.09844749e-04,9.06876734e-02,7.57909778e-04,1.25000000e-04
342,14.394423,5.51286596e-02,5.97329424e-02,6.02707849e-02,6.76887566e-02,6.96073404e-02,8.09836349e-04,9.31691006e-02,7.57795468e-04,1.25000000e-04
343,13.474767,5.46618630e-02,5.91316839e-02,5.95927627e-02,6.65760359e-02,6.82331393e-02,8.10113062e-04,9.10443624e-02,7.47029050e-04,1.25000000e-04
344,13.741161,5.50971616e-02,5.97248601e-02,5.95399620e-02,6.64915127e-02,6.95555630e-02,8.08942606e-04,9.07304555e-02,7.65533368e-04,1.25000000e-04
345,13.962964,5.46662941e-02,5.91380592e-02,5.95821372e-02,6.65774274e-02,6.82829579e-02,8.09108602e-04,9.08770312e-02,7.56839458e-04,1.25000000e-04
346,14.138434,5.46740196e-02,5.91722476e-02,5.95062965e-02,6.66986591e-02,6.83148250e-02,8.09360495e-04,9.13363026e-02,7.74421876e-04,1.25000000e-04
347,15.007490,5.43266455e-02,5.87356197e-02,5.97600121e-02,6.71952888e-02,6.73876253e-02,8.08262869e-04,9.21098214e-02,7.52751110e-04,1.25000000e-04
348,15.599920,5.47743118e-02,5.93154265e-02,5.97370584e-02,6.69111425e-02,6.86233320e-02,8.07715705e-04,9.17193595e-02,7.53309967e-04,1.25000000e-04
349,13.538009,5.46531878e-02,5.91904262e-02,5.95897027e-02,6.68288016e-02,6.83383779e-02,8.08392771e-04,9.11800452e-02,7.61260369e-04,1.25000000e-04
350,14.499107,5.48037313e-02,5.93557540e-02,6.07552926e-02,6.81784475e-02,6.87258651e-02,8.07322580e-04,9.49318154e-02,7.57062128e-04,1.25000000e-04
351,14.195630,5.61443556e-02,6.11420625e-02,6.04375075e-02,6.77636352e-02,7.28728385e-02,8.07716839e-04,9.39490320e-02,7.64897971e-04,1.25000000e-04
352,14.366882,5.46947358e-02,5.92120927e-02,6.03357057e-02,6.77027076e-02,6.84412421e-02,8.07381505e-04,9.40566547e-02,7.70199783e-04,1.25000000e-04
353,13.712838,5.45264650e-02,5.90323624e-02,5.96493768e-02,6.69229567e-02,6.79924843e-02,8.07240127e-04,9.17171381e-02,7.40114630e-04,1.25000000e-04
354,13.318956,5.48150654e-02,5.94131188e-02,5.90569613e-02,6.60589653e-02,6.88468418e-02,8.06212252e-04,8.98696130e-02,7.44779871e-04,1.25000000e-04
355,14.041900,5.48824366e-02,5.95567914e-02,6.09113287e-02,6.84896535e-02,6.91802227e-02,8.06742914e-04,9.62725908e-02,7.43092860e-04,1.25000000e-04
356,12.958810,5.50083015e-02,5.96583671e-02,5.95943647e-02,6.66896802e-02,6.94194262e-02,8.06411188e-04,9.14163781e-02,7.37381799e-04,1.25000000e-04
357,12.724664,5.40749172e-02,5.84460965e-02,5.96358978e-02,6.70565116e-02,6.67433546e-02,8.05536855e-04,9.16245824e-02,7.41815171e-04,1.25000000e-04
358,13.442196,5.45999517e-02,5.91611819e-02,5.93654936e-02,6.65547484e-02,6.82567479e-02,8.06812266e-04,9.06226270e-02,7.47064736e-04,1.25000000e-04
359,13.215466,5.44687397e-02,5.89983556e-02,5.95904700e-02,6.66937688e-02,6.80317752e-02,8.06903630e-04,9.09820359e-02,7.29821015e-04,1.25000000e-04
360,12.945018,5.42962607e-02,5.87663198e-02,5.93348545e-02,6.63916755e-02,6.74549528e-02,8.03800261e-04,8.98175206e-02,7.36802928e-04,1.25000000e-04
361,13.646856,5.44780465e-02,5.89827507e-02,5.93590492e-02,6.63480613e-02,6.78732425e-02,8.04856827e-04,9.05946951e-02,7.51202456e-04,1.25000000e-04
362,14.691656,5.40369301e-02,5.84719955e-02,5.92646207e-02,6.63856199e-02,6.67359826e-02,8.04205239e-04,9.03471118e-02,7.42371671e-04,1.25000000e-04
363,13.861458,5.44140629e-02,5.89857242e-02,5.97394941e-02,6.68177652e-02,6.78721342e-02,8.04323820e-04,9.11280561e-02,7.54421933e-04,1.25000000e-04
364,12.962823,5.51617729e-02,5.99988072e-02,5.97732268e-02,6.68651286e-02,7.01636604e-02,8.02916817e-04,9.15620811e-02,7.67888071e-04,1.25000000e-04
365,12.927096,5.41774444e-02,5.86431129e-02,5.91396417e-02,6.62925303e-02,6.71563021e-02,8.04544687e-04,9.04131372e-02,7.35898435e-04,1.25000000e-04
366,14.958690,5.41623238e-02,5.86246937e-02,5.86137689e-02,6.55118462e-02,6.71010454e-02,8.02959441e-04,8.82052213e-02,7.47316859e-04,1.25000000e-04
367,15.046857,5.43818356e-02,5.89339029e-02,5.99464945e-02,6.73977399e-02,6.77492859e-02,8.04511652e-04,9.33932826e-02,7.37549660e-04,1.25000000e-04
368,14.439796,5.49715481e-02,5.97354439e-02,5.87854190e-02,6.56807166e-02,6.95683753e-02,8.03086907e-04,8.88163714e-02,7.44261222e-04,1.25000000e-04
369,13.594948,5.43854783e-02,5.89617262e-02,5.91186490e-02,6.61709800e-02,6.78956148e-02,8.02266847e-04,8.95424366e-02,7.57992009e-04,1.25000000e-04
370,12.773367,5.43003983e-02,5.88279253e-02,5.90251380e-02,6.61267126e-02,6.76254319e-02,8.03683395e-04,8.97222729e-02,7.33489424e-04,1.25000000e-04
371,13.138246,5.39527842e-02,5.84151105e-02,6.02460079e-02,6.77225929e-02,6.66204495e-02,8.02216927e-04,9.36787067e-02,7.47605178e-04,1.25000000e-04
372,14.310942,5.39091650e-02,5.83448623e-02,5.88730307e-02,6.59510300e-02,6.64671816e-02,8.01823575e-04,8.96223122e-02,7.65233766e-04,1.25000000e-04
373,12.796084,5.37607864e-02,5.81535699e-02,5.89712419e-02,6.59422189e-02,6.60013191e-02,8.02025264e-04,8.92021947e-02,7.59318839e-04,1.25000000e-04
374,13.143014,5.40735244e-02,5.86119577e-02,5.83418781e-02,6.52465594e-02,6.70619141e-02,8.01055784e-04,8.73666426e-02,7.44253190e-04,1.25000000e-04
375,12.789505,5.44968413e-02,5.91348276e-02,5.97742432e-02,6.70663711e-02,6.82100187e-02,8.01076484e-04,9.21608558e-02,7.29983710e-04,1.25000000e-04
376,12.825595,5.47299916e-02,5.94473854e-02,5.82088338e-02,6.49793234e-02,6.89463023e-02,8.00204771e-04,8.63723312e-02,7.53473244e-04,1.25000000e-04
377,14.520000,5.38625147e-02,5.83356725e-02,5.86255703e-02,6.55834237e-02,6.64401143e-02,8.01414141e-04,8.79079044e-02,7.56367270e-04,1.25000000e-04
378,13.346945,5.39827600e-02,5.84951234e-02,5.93507600e-02,6.64964992e-02,6.68116207e-02,7.99572799e-04,9.05914057e-02,7.62161862e-04,1.25000000e-04
379,12.746044,5.40893149e-02,5.86156489e-02,5.88643464e-02,6.59136257e-02,6.70600534e-02,8.01101807e-04,8.92777167e-02,7.48387352e-04,1.25000000e-04
380,12.744883,5.37316266e-02,5.81650935e-02,5.88199506e-02,6.58988526e-02,6.60738124e-02,8.00054890e-04,8.90710410e-02,7.42622563e-04,1.25000000e-04
381,12.726762,5.41290491e-02,5.86709369e-02,5.94024269e-02,6.68411621e-02,6.71740418e-02,8.00498129e-04,9.14950924e-02,7.30114582e-04,1.25000000e-04
382,12.755806,5.38313129e-02,5.83335928e-02,5.82473891e-02,6.50524336e-02,6.64019159e-02,7.99953184e-04,8.66581539e-02,7.49744934e-04,1.25000000e-04
383,12.723770,5.37550069e-02,5.82485715e-02,5.90270802e-02,6.64084461e-02,6.62054720e-02,7.99178998e-04,9.04296611e-02,7.40969919e-04,1.25000000e-04
384,12.766335,5.38678148e-02,5.83944763e-02,5.83479718e-02,6.52001867e-02,6.66195574e-02,7.99509303e-04,8.72608516e-02,7.54165964e-04,1.25000000e-04
385,12.751123,5.39178365e-02,5.84462676e-02,5.84760623e-02,6.54377699e-02,6.66083356e-02,7.99052366e-04,8.78062014e-02,7.36090150e-04,1.25000000e-04
386,12.920881,5.34749114e-02,5.78869940e-02,5.85364975e-02,6.55237547e-02,6.54545207e-02,7.98325849e-04,8.79012484e-02,7.51346406e-04,1.25000000e-04
387,12.796464,5.39913685e-02,5.85890684e-02,5.85704963e-02,6.56177413e-02,6.69031011e-02,7.97975590e-04,8.83717719e-02,7.38667492e-04,1.25000000e-04
388,12.865156,5.38178521e-02,5.83425363e-02,5.87862282e-02,6.59360671e-02,6.64741237e-02,7.98447725e-04,8.92913643e-02,7.50238320e-04,1.25000000e-04
389,12.772054,5.41063000e-02,5.86975969e-02,5.83498669e-02,6.52092850e-02,6.72180700e-02,7.97478961e-04,8.77152361e-02,7.39743155e-04,1.25000000e-04
390,12.765616,5.35539432e-02,5.80097426e-02,5.89799207e-02,6.61331999e-02,6.56966914e-02,7.99250032e-04,8.96450063e-02,7.32739714e-04,1.25000000e-04
391,12.799483,5.35213866e-02,5.79821544e-02,5.91205156e-02,6.63591775e-02,6.56535501e-02,7.97037712e-04,9.04318932e-02,7.34601971e-04,1.25000000e-04
392,12.735000,5.38620083e-02,5.84065427e-02,5.95805529e-02,6.69523752e-02,6.65499534e-02,7.96472428e-04,9.14484568e-02,7.45436822e-04,1.25000000e-04
393,12.940490,5.40249075e-02,5.86280481e-02,5.95750544e-02,6.71082488e-02,6.70731108e-02,7.96187372e-04,9.21673771e-02,7.68735628e-04,1.25000000e-04
394,12.764746,5.38070772e-02,5.83788950e-02,5.86128342e-02,6.56859109e-02,6.64546799e-02,7.95902445e-04,8.89755204e-02,7.39019334e-04,1.25000000e-04
395,12.749643,5.40474450e-02,5.86689237e-02,5.78044583e-02,6.45871896e-02,6.71207920e-02,7.96599877e-04,8.55059894e-02,7.34574965e-04,1.25000000e-04
396,12.851927,5.42500945e-02,5.90182334e-02,6.03983216e-02,6.82874879e-02,6.80226073e-02,7.95924134e-04,9.61748909e-02,7.20594188e-04,1.25000000e-04
397,13.577506,5.40395834e-02,5.86642603e-02,5.90555300e-02,6.63912115e-02,6.71536072e-02,7.95429871e-04,8.99750598e-02,7.52051994e-04,1.25000000e-04
398,13.533206,5.34485129e-02,5.79187264e-02,5.85326828e-02,6.56263423e-02,6.54412302e-02,7.96515009e-04,8.78506603e-02,7.23879798e-04,1.25000000e-04
399,12.819851,5.35660759e-02,5.80749209e-02,5.81557843e-02,6.51525414e-02,6.58056921e-02,7.95955188e-04,8.74344477e-02,7.46445959e-04,6.25000000e-05
400,12.869614,5.23246243e-02,5.64584491e-02,5.71682233e-02,6.38147283e-02,6.23599084e-02,7.95584805e-04,8.39305071e-02,7.42736028e-04,6.25000000e-05
401,13.077210,5.19462733e-02,5.59826692e-02,5.72391137e-02,6.40078259e-02,6.13197465e-02,7.95234177e-04,8.45082812e-02,7.40481233e-04,6.25000000e-05
402,14.098649,5.19151896e-02,5.59378169e-02,5.71599501e-02,6.39134800e-02,6.12246987e-02,7.95271335e-04,8.42473280e-02,7.53974202e-04,6.25000000e-05
403,13.644955,5.18486164e-02,5.58600421e-02,5.69758876e-02,6.36076778e-02,6.10508241e-02,7.95520713e-04,8.34349090e-02,7.44749289e-04,6.25000000e-05
404,13.444962,5.18456833e-02,5.58666009e-02,5.70588439e-02,6.36886555e-02,6.10759575e-02,7.95381214e-04,8.36009219e-02,7.45288688e-04,6.25000000e-05
405,14.145592,5.19266612e-02,5.59793450e-02,5.70474738e-02,6.37845513e-02,6.12974188e-02,7.94717550e-04,8.38714959e-02,7.43907732e-04,6.25000000e-05
406,13.443880,5.19663464e-02,5.60390427e-02,5.70585696e-02,6.37477198e-02,6.14128794e-02,7.95103835e-04,8.38140098e-02,7.39410515e-04,6.25000000e-05
407,12.671972,5.19080838e-02,5.59495344e-02,5.70229706e-02,6.37167621e-02,6.12308605e-02,7.94326575e-04,8.35184896e-02,7.49787337e-04,6.25000000e-05
408,13.609884,5.18451540e-02,5.58769495e-02,5.72281642e-02,6.40675503e-02,6.11093457e-02,7.94863751e-04,8.46523669e-02,7.38417644e-04,6.25000000e-05
409,12.864048,5.18941422e-02,5.59677290e-02,5.68844543e-02,6.35675770e-02,6.12584887e-02,7.93926068e-04,8.33290722e-02,7.46293981e-04,6.25000000e-05
410,12.951875,5.18267790e-02,5.58819579e-02,5.71212481e-02,6.39603686e-02,6.10828863e-02,7.93744650e-04,8.42835695e-02,7.37383880e-04,6.25000000e-05
411,12.818688,5.19235341e-02,5.60160924e-02,5.70593213e-02,6.37880680e-02,6.13833785e-02,7.94159967e-04,8.37874670e-02,7.53095655e-04,6.25000000e-05
412,13.072536,5.18714279e-02,5.59417242e-02,5.73002277e-02,6.41582540e-02,6.12284752e-02,7.94239591e-04,8.44241623e-02,7.34497153e-04,6.25000000e-05
413,12.815170,5.19838291e-02,5.61058593e-02,5.71919450e-02,6.40281028e-02,6.15419532e-02,7.93588491e-04,8.45517699e-02,7.44881136e-04,6.25000000e-05
414,13.074995,5.19947711e-02,5.61194360e-02,5.70878964e-02,6.38395730e-02,6.15514836e-02,7.93491816e-04,8.40435443e-02,7.45698370e-04,6.25000000e-05
415,12.832027,5.18536734e-02,5.59346263e-02,5.69538789e-02,6.36766347e-02,6.12236874e-02,7.93026517e-04,8.35378904e-02,7.32562719e-04,6.25000000e-05
416,12.846677,5.19996915e-02,5.61353593e-02,5.70789521e-02,6.38413429e-02,6.16108352e-02,7.93328437e-04,8.38005986e-02,7.42254343e-04,6.25000000e-05
417,12.880206,5.19449237e-02,5.60763763e-02,5.73001459e-02,6.41433236e-02,6.15020104e-02,7.92251851e-04,8.48363554e-02,7.38938185e-04,6.25000000e-05
418,12.886912,5.18780663e-02,5.59762618e-02,5.69652363e-02,6.36417392e-02,6.12563978e-02,7.92546716e-04,8.34171236e-02,7.46214781e-04,6.25000000e-05
419,12.856315,5.18078402e-02,5.58946633e-02,5.69162824e-02,6.35812986e-02,6.11366051e-02,7.92401407e-04,8.32418799e-02,7.49675308e-04,6.25000000e-05
420,13.724023,5.17978991e-02,5.59120659e-02,5.71025121e-02,6.38686457e-02,6.11351393e-02,7.92246179e-04,8.43673415e-02,7.39461856e-04,6.25000000e-05
421,15.601049,5.17435346e-02,5.58076520e-02,5.68148042e-02,6.36203060e-02,6.09565920e-02,7.91641307e-04,8.34248994e-02,7.38645745e-04,6.25000000e-05
422,15.387105,5.17230673e-02,5.58069333e-02,5.67744483e-02,6.35266238e-02,6.09184499e-02,7.91727573e-04,8.33276302e-02,7.45478948e-04,6.25000000e-05
423,14.830604,5.17705932e-02,5.58646847e-02,5.69904947e-02,6.37669539e-02,6.10692859e-02,7.91749758e-04,8.38435201e-02,7.48641377e-04,6.25000000e-05
424,14.426553,5.18670216e-02,5.60075935e-02,5.68727113e-02,6.35930896e-02,6.13172197e-02,7.91600605e-04,8.32422342e-02,7.41528925e-04,6.25000000e-05
425,14.240311,5.17369793e-02,5.58360767e-02,5.66909516e-02,6.33997309e-02,6.09824053e-02,7.91491846e-04,8.29927282e-02,7.37610410e-04,6.25000000e-05
426,14.967501,5.17107113e-02,5.57951470e-02,5.68728261e-02,6.36249730e-02,6.09175509e-02,7.90525638e-04,8.37073447e-02,7.44711868e-04,6.25000000e-05
427,16.368772,5.19694745e-02,5.61416187e-02,5.70146684e-02,6.39482120e-02,6.16297333e-02,7.90928405e-04,8.42839438e-02,7.37126439e-04,6.25000000e-05
428,16.459900,5.18070375e-02,5.59497758e-02,5.68224364e-02,6.35570683e-02,6.12362881e-02,7.90229260e-04,8.34118800e-02,7.43344168e-04,6.25000000e-05
429,13.982219,5.18577140e-02,5.60235673e-02,5.69330527e-02,6.36921802e-02,6.13555332e-02,7.91015237e-04,8.38355340e-02,7.44708406e-04,6.25000000e-05
430,13.323504,5.17243227e-02,5.58476263e-02,5.68900555e-02,6.37046769e-02,6.10073189e-02,7.90114083e-04,8.35018933e-02,7.37890326e-04,6.25000000e-05
431,13.430689,5.19255054e-02,5.61224916e-02,5.68791049e-02,6.36292270e-02,6.15813336e-02,7.89802845e-04,8.36834751e-02,7.44758470e-04,6.25000000e-05
432,13.632494,5.18685961e-02,5.60503525e-02,5.66879731e-02,6.33414507e-02,6.14137052e-02,7.90253245e-04,8.31294239e-02,7.29926515e-04,6.25000000e-05
433,12.969672,5.17813242e-02,5.59357567e-02,5.67483923e-02,6.34452799e-02,6.11879086e-02,7.89888030e-04,8.31460582e-02,7.38120663e-04,6.25000000e-05
434,15.301167,5.16240726e-02,5.57369142e-02,5.69760197e-02,6.39119869e-02,6.07781824e-02,7.89936339e-04,8.41620080e-02,7.30626867e-04,6.25000000e-05
435,15.940550,5.15326829e-02,5.56294963e-02,5.66639421e-02,6.33445069e-02,6.05511288e-02,7.89857191e-04,8.26023588e-02,7.33119983e-04,6.25000000e-05
436,16.428686,5.15235620e-02,5.56029200e-02,5.67750610e-02,6.35609028e-02,6.04893681e-02,7.89663394e-04,8.34139805e-02,7.35240865e-04,6.25000000e-05
437,16.697684,5.14892426e-02,5.55888089e-02,5.67694580e-02,6.35159120e-02,6.04473453e-02,7.89130218e-04,8.31484605e-02,7.27617869e-04,6.25000000e-05
438,16.746023,5.16034378e-02,5.57416253e-02,5.68288731e-02,6.36469811e-02,6.07775221e-02,7.89368126e-04,8.35422758e-02,7.42399944e-04,6.25000000e-05
439,16.661029,5.15579438e-02,5.56705911e-02,5.65293605e-02,6.32121728e-02,6.05955553e-02,7.88891905e-04,8.24266206e-02,7.37474777e-04,6.25000000e-05
440,16.625621,5.16533314e-02,5.58039302e-02,5.71214052e-02,6.39705747e-02,6.09073521e-02,7.88808370e-04,8.41597188e-02,7.32977188e-04,6.25000000e-05
441,17.396005,5.17020992e-02,5.58696344e-02,5.66410258e-02,6.33664247e-02,6.10275130e-02,7.88244998e-04,8.27066485e-02,7.33874107e-04,6.25000000e-05
442,16.896570,5.14555190e-02,5.55488267e-02,5.68898329e-02,6.37345612e-02,6.03814973e-02,7.88200569e-04,8.35469864e-02,7.47128187e-04,6.25000000e-05
443,16.585259,5.13788380e-02,5.54548936e-02,5.65668789e-02,6.32307148e-02,6.01728249e-02,7.88706976e-04,8.22884297e-02,7.44266014e-04,6.25000000e-05
444,16.231725,5.13926075e-02,5.54813842e-02,5.66439979e-02,6.33187425e-02,6.02017385e-02,7.87677127e-04,8.27472715e-02,7.31025471e-04,6.25000000e-05
445,16.704517,5.16047307e-02,5.57653572e-02,5.63637868e-02,6.30657196e-02,6.08278534e-02,7.88059501e-04,8.20841249e-02,7.31880397e-04,6.25000000e-05
446,17.365605,5.14272651e-02,5.55287711e-02,5.64983732e-02,6.32060960e-02,6.03005020e-02,7.87805634e-04,8.25502234e-02,7.29148809e-04,6.25000000e-05
447,16.219547,5.14520454e-02,5.55795750e-02,5.65272329e-02,6.32801756e-02,6.04189489e-02,7.87251579e-04,8.25775085e-02,7.37619493e-04,6.25000000e-05
448,16.299328,5.14623965e-02,5.56132638e-02,5.65918196e-02,6.33498076e-02,6.04635799e-02,7.87203778e-04,8.27131310e-02,7.34616935e-04,6.25000000e-05
449,16.883087,5.12815890e-02,5.53546197e-02,5.66367694e-02,6.34002557e-02,5.99700865e-02,7.87024057e-04,8.27015948e-02,7.28139081e-04,6.25000000e-05
450,16.304658,5.12848825e-02,5.53707661e-02,5.67441608e-02,6.35736519e-02,5.99752465e-02,7.87516685e-04,8.34206656e-02,7.35728804e-04,6.25000000e-05
451,16.376374,5.15859186e-02,5.57571139e-02,5.65974909e-02,6.35082987e-02,6.07854930e-02,7.86946452e-04,8.31436111e-02,7.29597793e-04,6.25000000e-05
452,17.256916,5.16294702e-02,5.58247534e-02,5.63592445e-02,6.31088242e-02,6.09443337e-02,7.86579507e-04,8.18686135e-02,7.35810245e-04,6.25000000e-05
453,17.694235,5.12295053e-02,5.53056505e-02,5.65311680e-02,6.33029211e-02,5.98462659e-02,7.86087249e-04,8.28819809e-02,7.36589064e-04,6.25000000e-05
454,16.540666,5.12795894e-02,5.53911033e-02,5.63099568e-02,6.30081105e-02,6.00250987e-02,7.86711772e-04,8.17784386e-02,7.37486675e-04,6.25000000e-05
455,16.346529,5.11752428e-02,5.52450778e-02,5.63571544e-02,6.30765456e-02,5.97403561e-02,7.86834891e-04,8.20771337e-02,7.30842010e-04,6.25000000e-05
456,16.394001,5.14092330e-02,5.55706064e-02,5.63170919e-02,6.29449114e-02,6.03954436e-02,7.86313157e-04,8.18135444e-02,7.28847673e-04,6.25000000e-05
457,16.372936,5.11948897e-02,5.52751030e-02,5.62935043e-02,6.29220501e-02,5.97849989e-02,7.86554445e-04,8.15748163e-02,7.32183969e-04,6.25000000e-05
458,16.409403,5.11397745e-02,5.52273191e-02,5.64488345e-02,6.32011488e-02,5.96669791e-02,7.86436576e-04,8.26496162e-02,7.34979082e-04,6.25000000e-05
459,16.415701,5.12971459e-02,5.54170080e-02,5.61730818e-02,6.28018716e-02,6.00603384e-02,7.85468169e-04,8.11333572e-02,7.31700542e-04,6.25000000e-05
460,17.329405,5.12283542e-02,5.53358350e-02,5.64510574e-02,6.31227517e-02,5.98919717e-02,7.85558719e-04,8.21631232e-02,7.36482856e-04,6.25000000e-05
461,16.845896,5.11567499e-02,5.52560844e-02,5.64391536e-02,6.31992164e-02,5.97456031e-02,7.86014214e-04,8.26704931e-02,7.26287272e-04,6.25000000e-05
462,16.328817,5.12209020e-02,5.53232837e-02,5.61502923e-02,6.28368571e-02,5.99007715e-02,7.85211909e-04,8.18115314e-02,7.41744349e-04,6.25000000e-05
463,16.348888,5.11443644e-02,5.52430563e-02,5.64585893e-02,6.33696231e-02,5.96982795e-02,7.85982241e-04,8.29297513e-02,7.34539647e-04,6.25000000e-05
464,16.392948,5.11568204e-02,5.52546648e-02,5.67256906e-02,6.35683665e-02,5.97039896e-02,7.84989946e-04,8.30598829e-02,7.38621166e-04,6.25000000e-05
465,16.424606,5.13039504e-02,5.54707853e-02,5.61048016e-02,6.27684754e-02,6.01687564e-02,7.85522771e-04,8.11627308e-02,7.32888917e-04,6.25000000e-05
466,17.610277,5.11914494e-02,5.53195774e-02,5.63858191e-02,6.31471622e-02,5.98514290e-02,7.84981562e-04,8.22280144e-02,7.29416506e-04,6.25000000e-05
467,17.552738,5.12208791e-02,5.53612990e-02,5.62995817e-02,6.31008101e-02,5.99475900e-02,7.84597263e-04,8.24297946e-02,7.30150545e-04,6.25000000e-05
468,18.975415,5.09986622e-02,5.50675880e-02,5.62276347e-02,6.29195759e-02,5.94025292e-02,7.84901434e-04,8.14620564e-02,7.34270138e-04,6.25000000e-05
469,17.719783,5.10125516e-02,5.50861486e-02,5.62955036e-02,6.30965286e-02,5.93768906e-02,7.84092901e-04,8.21135839e-02,7.31571857e-04,6.25000000e-05
470,17.942100,5.10883169e-02,5.51995598e-02,5.61492416e-02,6.28875083e-02,5.96252788e-02,7.84509658e-04,8.15194506e-02,7.35955806e-04,6.25000000e-05
471,17.297063,5.12608630e-02,5.54476117e-02,5.62629306e-02,6.30312887e-02,6.01146546e-02,7.84225463e-04,8.21300823e-02,7.29707496e-04,6.25000000e-05
472,16.962195,5.10829925e-02,5.51937460e-02,5.62906455e-02,6.31719846e-02,5.95999262e-02,7.83816141e-04,8.22846867e-02,7.29468311e-04,6.25000000e-05
